Taxon id;Global sorteringsordning;Vetenskapligt namn;Auktor;Svenskt namn;Taxonstatus;Taxonkategori;Svensk förekomst;Svensk invandringshistoria;Rike;Fylum;Klass;Ordning;Familj;Släkte;Småart;Art;Andra identifierare;Andra vetenskapliga namn;Andra svenska namn;Andra namn;Webbadress
201028;42662;Thymelicus lineola;(Ochsenheimer, 1808);mindre tåtelsmygare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Thymelicus;;;GUID: urn:lsid:faunaeur.org:taxname:440724;hesperia lineola, adopaea lineola;liten tåtelsmygare;Engelskt: essex skipper, Danskt: streg-bredpande, Norskt (Bokmål): timoteismyger, Finskt: lauhahiipijä;https://dyntaxa.se/taxon/201028
201026;42666;Carterocephalus palaemon;(Pallas, 1771);gulfläckig glanssmygare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Carterocephalus;;;GUID: urn:lsid:faunaeur.org:taxname:440735;papilio palaemon;;Engelskt: chequered skipper, Norskt (Bokmål): gulflekksmyger, Finskt: keltatäplähiipijä, Amerikansk engelska: arctic skipperling;https://dyntaxa.se/taxon/201026
215513;42668;Carterocephalus silvicola;(Meigen, 1829);svartfläckig glanssmygare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Carterocephalus;;;GUID: urn:lsid:faunaeur.org:taxname:440736;carterocephalus silvicolus, hesperia silvicola, hesperia silvius;;Engelskt: northern chequered skipper, Danskt: sortplettet bredpande, Norskt (Bokmål): svartflekksmyger, Finskt: mustatäplähiipijä;https://dyntaxa.se/taxon/215513
201018;42673;Erynnis tages;(Linnaeus, 1758);skogsvisslare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Erynnis;;;GUID: urn:lsid:faunaeur.org:taxname:440801;papilio tages;skogssmygare;Engelskt: dingy skipper, Danskt: gråbåndet bredpande, Norskt (Bokmål): skogsmyger, Finskt: metsähiipijä;https://dyntaxa.se/taxon/201018
101688;42675;Pyrgus alveus;(Hübner, 1803);kattunvisslare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Pyrgus;;;GUID: urn:lsid:faunaeur.org:taxname:440760;papilio alveus;solvändevisslare;Engelskt: large grizzled skipper, Norskt (Bokmål): alvesmyger, Finskt: tummakirjosiipi;https://dyntaxa.se/taxon/101688
201022;42678;Pyrgus andromedae;(Wallengren, 1853);blomvisslare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Pyrgus;;;GUID: urn:lsid:faunaeur.org:taxname:440748;syrichtus andromedae;fjällvisslare;Engelskt: alpine grizzled skipper, Norskt (Bokmål): polarsmyger,andromedasmyger, Finskt: tunturikirjosiipi;https://dyntaxa.se/taxon/201022
101689;42679;Pyrgus armoricanus;(Oberthür, 1910);backvisslare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Pyrgus;;;GUID: urn:lsid:faunaeur.org:taxname:440759;hesperia armoricanus;fransk blomvisslare;Engelskt: oberthür's grizzled skipper, Danskt: fransk bredpande, Finskt: ranskankirjosiipi;https://dyntaxa.se/taxon/101689
201023;42680;Pyrgus centaureae;(Rambur, 1839);myrvisslare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Pyrgus;;;GUID: urn:lsid:faunaeur.org:taxname:440750;hesperia centaureae;klintvisslare, klintblomvisslare;Engelskt: northern grizzled skipper, Norskt (Bokmål): moltesmyger, Finskt: suokirjosiipi, Amerikansk engelska: grizzled skipper;https://dyntaxa.se/taxon/201023
201019;42681;Pyrgus malvae;(Linnaeus, 1758);smultronvisslare;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Pyrgus;;;GUID: urn:lsid:faunaeur.org:taxname:440751;hesperia malvae, papilio malvae;kattostvisslare;Engelskt: grizzled skipper, Danskt: spættet bredpande, Norskt (Bokmål): bakkesmyger, Finskt: mansikkakirjosiipi;https://dyntaxa.se/taxon/201019
101248;42692;Lycaena helle;(Denis & Schiffermüller, 1775);violett guldvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Lycaena;;;GUID: urn:lsid:faunaeur.org:taxname:441188;heodes amphidamas, papilio helle;;Engelskt: violet copper, Norskt (Bokmål): fiolett gullvinge, Finskt: luhtakultasiipi;https://dyntaxa.se/taxon/101248
102923;42694;Lycaena hippothoe;(Linnaeus, 1760);violettkantad guldvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Lycaena;;;GUID: urn:lsid:faunaeur.org:taxname:441207;papilio hippothoe, lycaena hippothoe, heodes hippothoe, polyommatus stiberi, chrysophanus eurydame, papilio eurybia, lycaena dispar hippothoe;;Engelskt: purple-edged copper, Danskt: violetrandet ildfugl, Norskt (Bokmål): purpurgullvinge, Finskt: ketokultasiipi;https://dyntaxa.se/taxon/102923
201126;42697;Lycaena phlaeas;(Linnaeus, 1760);mindre guldvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Lycaena;;;GUID: urn:lsid:faunaeur.org:taxname:441185;papilio phlaeas, heodes phlaeas, lycaena phlaeas;liten guldvinge;Engelskt: small copper, Danskt: lille ildfugl, Norskt (Bokmål): ildgullvinge,liten gullvinge, Finskt: pikkukultasiipi;https://dyntaxa.se/taxon/201126
201129;42701;Lycaena virgaureae;(Linnaeus, 1758);vitfläckig guldvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Lycaena;;;GUID: urn:lsid:faunaeur.org:taxname:441193;heodes virgaureae, papilio virgaureae;;Engelskt: scarce copper, Danskt: dukatsommerfugl, Norskt (Bokmål): oransjegullvinge, Finskt: tummakultasiipi;https://dyntaxa.se/taxon/201129
102919;42708;Agriades aquilo;(Boisduval, 1832);högnordisk blåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Agriades;;;;argus aquilo, plebejus aquilo, agriades glandon aquilo, agriades glandon, agriades glandon;;Engelskt: arctic blue, Norskt (Bokmål): polarblåvinge, Finskt: tundrasinisiipi, Amerikansk engelska: primrose blue;https://dyntaxa.se/taxon/102919
201151;42709;Agriades optilete;(Knoch, 1781);violett blåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Agriades;;;;vacciniina optilete, plebejus optilete, papilio optilete, plebeius optilete;;Engelskt: cranberry blue, Danskt: bølleblåfugl, Norskt (Bokmål): myrblåvinge, Finskt: juolukkasinisiipi;https://dyntaxa.se/taxon/201151
201155;42710;Agriades orbitulus;(de Prunner, 1798);fjällvickerblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Agriades;;;;albulina orbitulus, plebejus orbitulus, papilio orbitulus;;Engelskt: alpine blue, Norskt (Bokmål): fjellblåvinge, Finskt: alppisinisiipi;https://dyntaxa.se/taxon/201155
100398;42713;Aricia agestis;(Denis & Schiffermüller, 1775);rödfläckig blåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Aricia;;;GUID: urn:lsid:faunaeur.org:taxname:441006;polyommatus astrarche, papilio agestis;;Engelskt: brown argus, Danskt: rødplettet blåfugl, Norskt (Bokmål): agestisblåvinge, Finskt: punatäpläsinisiipi;https://dyntaxa.se/taxon/100398
201148;42714;Aricia artaxerxes;(Fabricius, 1793);midsommarblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Aricia;;;GUID: urn:lsid:faunaeur.org:taxname:441009;hesperia artaxerxes, aricia allous, plebejus medon;förväxlad blåvinge, skogsnäveblåvinge;Engelskt: mountain argus,northern brown argus, Danskt: sortbrun blåfugl, Norskt (Bokmål): rødflekket blåvinge, Finskt: lehtosinisiipi;https://dyntaxa.se/taxon/201148
100399;42717;Aricia nicias;(Meigen, 1829);turkos blåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Aricia;;;GUID: urn:lsid:faunaeur.org:taxname:441021;polyommatus nicias, plebejus donzelii;donzels blåvinge, norrlandsblåvinge;Engelskt: silvery argus, Finskt: huhtasinisiipi;https://dyntaxa.se/taxon/100399
201137;42722;Celastrina argiolus;(Linnaeus, 1758);tosteblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Celastrina;;;GUID: urn:lsid:faunaeur.org:taxname:441106;papilio argiolus;;Engelskt: holly blue, Danskt: skovblåfugl, Norskt (Bokmål): vårblåvinge, Finskt: paatsamasinisiipi, Amerikansk engelska: spring azure;https://dyntaxa.se/taxon/201137
100770;42726;Cupido minimus;(Fuessly, 1775);mindre blåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Cupido;;;;papilio minimus;liten blåvinge;Engelskt: little blue,small blue, Danskt: dværgblåfugl, Norskt (Bokmål): dvergblåvinge, Finskt: pikkusinisiipi;https://dyntaxa.se/taxon/100770
201143;42728;Cyaniris semiargus;(Rottemburg, 1775);ängsblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Cyaniris;;;;papilio semiargus, polyommatus semiargus;;Engelskt: mazarine blue, Danskt: engblåfugl, Norskt (Bokmål): engblåvinge, Finskt: niittysinisiipi;https://dyntaxa.se/taxon/201143
201150;42730;Eumedonia eumedon;(Esper, 1780);brun blåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Eumedonia;;;GUID: urn:lsid:faunaeur.org:taxname:441002;plebeius eumedon, plebejus eumedon, eumedonia chiron, papilio chiron, papilio eumedon, aricia eumedon;;Engelskt: geranium argus, Danskt: chokoladebrun blåfugl, Norskt (Bokmål): brun blåvinge, Finskt: ruskosinisiipi, Norskt (Nynorsk): brun blåveng;https://dyntaxa.se/taxon/201150
100995;42736;Glaucopsyche alexis;(Poda, 1761);klöverblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Glaucopsyche;;;;papilio alexis;;Engelskt: green-underside blue, Danskt: kløverblåfugl, Norskt (Bokmål): kløverblåvinge, Finskt: virnasinisiipi;https://dyntaxa.se/taxon/100995
101259;42741;Phengaris alcon;(Denis & Schiffermüller, 1775);alkonblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Phengaris;;;;papilio alcon, maculinea alcon, phengaris alcon;;Engelskt: alcon blue, Danskt: ensianblåfugl, Norskt (Bokmål): søteblåvinge, Finskt: katkerosinisiipi;https://dyntaxa.se/taxon/101259
101260;42742;Phengaris arion;(Linnaeus, 1758);svartfläckig blåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Phengaris;;;;papilio arion, maculinea arion;;Engelskt: large blue, Danskt: sortplettet blåfugl, Norskt (Bokmål): stor blåvinge, Finskt: muurahaissinisiipi;https://dyntaxa.se/taxon/101260
201152;42744;Plebejus argus;(Linnaeus, 1758);ljungblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Plebejus;;;;plebeius argus, papilio argus;allmän blåvinge, argusblåvinge;Engelskt: silver-studded blue, Danskt: argusblåfugl, Norskt (Bokmål): argusblåvinge, Finskt: kangassinisiipi;https://dyntaxa.se/taxon/201152
201153;42747;Plebejus idas;(Linnaeus, 1761);hedblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Plebejus;;;;plebeius idas, papilio idas;föränderlig blåvinge;Engelskt: idas blue, Danskt: foranderlig blåfugl, Norskt (Bokmål): idasblåvinge, Finskt: ketosinisiipi, Amerikansk engelska: northern blue;https://dyntaxa.se/taxon/201153
201146;42752;Polyommatus amandus;(Schneider, 1792);silverblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Polyommatus;;;;lysandra icarius, plebicula amanda, papilio amandus, cyaniris amandus;silverfärgad blåvinge;Engelskt: amanda's blue, Danskt: isblåfugl, Norskt (Bokmål): sølvblåvinge, Finskt: hopeasinisiipi;https://dyntaxa.se/taxon/201146
201145;42753;Polyommatus dorylas;(Denis & Schiffermüller, 1775);väpplingblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Polyommatus;;;;plebicula argester, papilio dorylas, lysandra hylas, cyaniris dorylas;honungsklöverblåvinge;Engelskt: turquoise blue, Norskt (Bokmål): dorylasblåvinge, Finskt: turkoosisinisiipi;https://dyntaxa.se/taxon/201145
201144;42754;Polyommatus icarus;(Rottemburg, 1775);puktörneblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Polyommatus;;;;plebeius icarus, plebejus icarus, cyaniris icarus, papilio icarus;ikarusblåvinge;Engelskt: common blue, Danskt: almindelig blåfugl, Norskt (Bokmål): tiriltungeblåvinge,vanlig blåvinge, Finskt: hohtosinisiipi, Norskt (Nynorsk): tiriltungeblåveng;https://dyntaxa.se/taxon/201144
101741;42762;Scolitantides orion;(Pallas, 1771);fetörtsblåvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Scolitantides;;;GUID: urn:lsid:faunaeur.org:taxname:441092;papilio orion;;Engelskt: chequered blue, Norskt (Bokmål): klippeblåvinge, Finskt: kalliosinisiipi;https://dyntaxa.se/taxon/101741
201125;42767;Callophrys rubi;(Linnaeus, 1758);grönsnabbvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Callophrys;;;GUID: urn:lsid:faunaeur.org:taxname:441177;papilio rubi;björnbärssnabbvinge, grön snabbvinge;Engelskt: green hairstreak, Danskt: grøn busksommerfugl, Norskt (Bokmål): grønnvinge, Finskt: kangasperhonen;https://dyntaxa.se/taxon/201125
101732;42769;Satyrium ilicis;(Esper, 1779);krattsnabbvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Satyrium;;;GUID: urn:lsid:faunaeur.org:taxname:441171;papilio ilicis, nordmannia ilicis, strymonidia ilicis;järneksnabbvinge, brun eksnabbvinge;Engelskt: ilex hairstreak, Danskt: egesommerfugl, Norskt (Bokmål): brun eikesjertvinge, Finskt: ruotsinnopsasiipi;https://dyntaxa.se/taxon/101732
101733;42770;Satyrium pruni;(Linnaeus, 1758);busksnabbvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Satyrium;;;GUID: urn:lsid:faunaeur.org:taxname:441169;strymonidia pruni, papilio pruni, nordmannia pruni;plommonsnabbvinge, slånsabbvinge;Engelskt: black hairstreak, Danskt: slåensommerfugl, Norskt (Bokmål): gullbåndstjertvinge, Finskt: tuominopsasiipi;https://dyntaxa.se/taxon/101733
201122;42771;Satyrium w-album;(Knoch, 1782);almsnabbvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Satyrium;;;GUID: urn:lsid:faunaeur.org:taxname:441168;papilio w-album, nordmannia w-album, strymonidia w-album;;Engelskt: white-letter hairstreak, Danskt: det hvide w, Norskt (Bokmål): almestjertvinge, Finskt: jalavanopsasiipi;https://dyntaxa.se/taxon/201122
201121;42774;Favonius quercus;(Linnaeus, 1758);eksnabbvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Favonius;;;GUID: urn:lsid:faunaeur.org:taxname:441154;neozephyrus quercus, papilio quercus, ruralis quercus, thecla quercus, quercusia quercus;blå eksnabbvinge;Engelskt: purple hairstreak, Danskt: blåhale, Norskt (Bokmål): eikestjertvinge, Finskt: tamminopsasiipi;https://dyntaxa.se/taxon/201121
201120;42776;Thecla betulae;(Linnaeus, 1758);eldsnabbvinge;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Thecla;;;GUID: urn:lsid:faunaeur.org:taxname:441157;ruralis betulae, papilio betulae;björksnabbvinge, guldsnabbvinge;Engelskt: brown hairstreak, Danskt: gulhale, Norskt (Bokmål): slåpetornstjertvinge, Finskt: ruostenopsasiipi;https://dyntaxa.se/taxon/201120
232286;42781;Apatura ilia;(Denis & Schiffermüller, 1775);aspskimmerfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Apatura;;;GUID: urn:lsid:faunaeur.org:taxname:441660;papilio ilia;liten skimmerfjäril;Engelskt: lesser purple emperor, Norskt (Bokmål): liten purpurkåpe, Finskt: pikkuhäiveperhonen;https://dyntaxa.se/taxon/232286
100328;42782;Apatura iris;(Linnaeus, 1758);sälgskimmerfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Apatura;;;GUID: urn:lsid:faunaeur.org:taxname:441662;papilio iris;stor skimmerfjäril;Engelskt: purple emperor, Danskt: iris, Norskt (Bokmål): stor purpurkåpe, Finskt: häiveperhonen;https://dyntaxa.se/taxon/100328
201065;42795;Argynnis paphia;(Linnaeus, 1758);silverstreckad pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Argynnis;;;;papilio paphia;;Engelskt: silver-washed fritillary, Danskt: kejserkåbe, Norskt (Bokmål): keiserkåpe, Finskt: keisarinviitta;https://dyntaxa.se/taxon/201065
201072;42798;Boloria aquilonaris;(Stichel, 1908);myrpärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;argynnis arsilache, boloria sifanica, argynnis pales aquilonaris;allmän gulfläckig pärlemorfjäril, tranbärspärlmorfjäril;Engelskt: cranberry fritillary, Danskt: moseperlemorsommerfugl, Norskt (Bokmål): myrperlemorvinge, Finskt: suohopeatäplä;https://dyntaxa.se/taxon/201072
201080;42802;Boloria chariclea;(Schneider, 1794);arktisk pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;papilio chariclea, clossiana chariclea, argynnis chariclea;;Engelskt: arctic fritillary, Norskt (Bokmål): arktisk perlemorvinge, Finskt: tundrahopeatäplä;https://dyntaxa.se/taxon/201080
201074;42804;Boloria eunomia;(Esper, 1800);svartringlad pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;papilio eunomia, boloria eunomia, proclossiana eunomia, argynnis aphirape;svartringad pärlemorfjäril;Engelskt: bog fritillary, Norskt (Bokmål): ringperlemorvinge, Finskt: rämehopeatäplä, Amerikansk engelska: ocellate bog fritillary;https://dyntaxa.se/taxon/201074
201076;42808;Boloria euphrosyne;(Linnaeus, 1758);prydlig pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;clossiana euphrosyne, argynnis euphrosyne, papilio euphrosyne, brenthis euphrosyne;;Engelskt: pearl-bordered fritillary, Danskt: rødlig perlemorsommerfugl, Norskt (Bokmål): rødflekket perlemorvinge, Finskt: pursuhopeatälä;https://dyntaxa.se/taxon/201076
201078;42812;Boloria freija;(Thunberg, 1791);Frejas pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;argynnis freija, brenthis freija, clossiana freija, papilio freija;;Engelskt: frejya's fritillary, Norskt (Bokmål): frøys perlemorvinge, Finskt: muurainhopeatäplä, Amerikansk engelska: zigzag fritillary;https://dyntaxa.se/taxon/201078
201082;42813;Boloria frigga;(Thunberg, 1791);Friggas pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;papilio frigga, brenthis frigga, clossiana frigga, argynnis frigga;;Engelskt: frigga's fritillary, Norskt (Bokmål): friggs perlemorvinge, Finskt: rahkahopeatäplä, Amerikansk engelska: willow-bog fritillary;https://dyntaxa.se/taxon/201082
102396;42816;Boloria improba;(Butler, 1877);dvärgpärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;clossiana improba, argynnis improba;;Engelskt: dusky-winged fritillary, Norskt (Bokmål): dvergperlemorvinge, Finskt: kääpiöhopeatäplä, Amerikansk engelska: dingy arctic fritillary;https://dyntaxa.se/taxon/102396
201073;42817;Boloria napaea;(Hoffmansegg, 1804);fjällpärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;papilio napaea, argynnis napaea, boloria pales;nordlig gulfläckig pärlemorfjäril, nordisk gulfläckig pärlemorfjäril;Engelskt: mountain fritillary, Norskt (Bokmål): fjellperlemorvinge, Finskt: tunturihopeatäplä;https://dyntaxa.se/taxon/201073
102397;42820;Boloria polaris;(Boisduval, 1828);högnordisk pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;clossiana polaris, argynnis polaris;;Engelskt: polar fritillary, Norskt (Bokmål): polarperlemorvinge, Finskt: pohjanhopeatäplä;https://dyntaxa.se/taxon/102397
201075;42821;Boloria selene;(Denis & Schiffermüller, 1775);brunfläckig pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;clossiana selene, papilio selene, argynnis selene;;Engelskt: small pearl-bordered fritillary, Danskt: brunlig perlemorsommerfugl, Norskt (Bokmål): brunflekket perlemorvinge, Finskt: niittyhopeatäplä, Amerikansk engelska: silver meadow;https://dyntaxa.se/taxon/201075
201081;42824;Boloria thore;(Hübner, 1804);bäckpärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;;;;argynnis thore, boloria thore, papilio thore, clossiana thore, brenthis thore;gråkantad pärlemorfjäril, tors pärlemorfjäril;Engelskt: thor's fritillary, Norskt (Bokmål): tors perlemorvinge, Finskt: purohopeatäplä;https://dyntaxa.se/taxon/201081
201071;42831;Brenthis ino;(Rottemburg, 1775);älggräspärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Brenthis;;;GUID: urn:lsid:faunaeur.org:taxname:441735;argynnis ino, papilio ino;älggräsfjäril;Engelskt: lesser marbled fritillary, Danskt: engperlemorsommerfugl, Norskt (Bokmål): engperlemorvinge, Finskt: angervohopeatäplä;https://dyntaxa.se/taxon/201071
100977;42835;Fabriciana niobe;(Linnaeus, 1758);hedpärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Fabriciana;;;;argynnis niobe, papilio niobe, argynnis eris, argynnis niobe f. eris;bastardpärlemorfjäril, torrängspärlemorfjäril;Engelskt: niobe fritillary, Danskt: klitperlemorsommerfugl, Norskt (Bokmål): niobeperlemorvinge, Finskt: rinnehopeatäplä;https://dyntaxa.se/taxon/100977
201068;42836;Fabriciana adippe;(Denis & Schiffermüller, 1775);skogspärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Fabriciana;;;;papilio adippe, argynnis adippe, papilio cydippe, papilio adippe, papilio adippe, argynnis cleodoxa, argynnis adippe, papilio adippe, argynnis chlorodippe;allmän pärlemorfjäril;Engelskt: high brown fritillary, Danskt: skovperlemorsommerfugl, Norskt (Bokmål): adippeperlemorvinge, Finskt: ketohopeatäplä;https://dyntaxa.se/taxon/201068
201070;42839;Issoria lathonia;(Linnaeus, 1758);storfläckig pärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Issoria;;;;argynnis lathonia, papilio lathonia;;Engelskt: queen of spain fritillary, Danskt: storplettet perlemorsommerfugl, Norskt (Bokmål): sølvkåpe, Finskt: helmihopeatäplä;https://dyntaxa.se/taxon/201070
201067;42841;Speyeria aglaja;(Linnaeus, 1758);ängspärlemorfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Speyeria;;;;argynnis aglaja, papilio aglaja, mesoacidalia aglaja;stor pärlemorfjäril;Engelskt: dark green fritillary, Danskt: markperlemorsommerfugl, Norskt (Bokmål): aglajaperlemorvinge, Finskt: orvokkihopeatäplä;https://dyntaxa.se/taxon/201067
101212;42844;Limenitis camilla;(Linnaeus, 1764);tryfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Limenitis;;;GUID: urn:lsid:faunaeur.org:taxname:441649;papilio camilla, ladoga camilla;;Engelskt: white admiral, Danskt: hvid admiral, Norskt (Bokmål): hvit admiral, Finskt: kuusamaperhonen;https://dyntaxa.se/taxon/101212
201053;42845;Limenitis populi;(Linnaeus, 1758);aspfjäril;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Limenitis;;;GUID: urn:lsid:faunaeur.org:taxname:441648;papilio populi;;Engelskt: poplar admiral, Danskt: poppelsommerfugl, Norskt (Bokmål): ospesommerfugl, Finskt: haapaperhonen;https://dyntaxa.se/taxon/201053
201059;42850;Aglais io;(Linnaeus, 1758);påfågelöga;Accepterat;Art;Bofast och reproducerande;Spontan;Animalia;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Aglais;;;;vanessa io, papilio io, nymphalis io, inachis io;;Engelskt: peacock, Danskt: dagpåfugleøje, Norskt (Bokmål): dagpåfugløye, Finskt: neitoperhonen, Isländskt: páfiðrildi;https://dyntaxa.se/taxon/201059
